"ID";"BIO1_Mean_Temp";"BIO10_Temp_Warmest_Quarter";"BIO11_Temp_Coldest_Quarter";"BIO12_Annual_Precipitation";"BIO13_Precip_ Wettest_Month";"BIO14_Precip_Driest_Month";"BIO15_Precip_Seasonality";"BIO16_Precip_Wettest Quarter";"BIO17_Precipitation of Driest Quarter";"BIO18_Precipitation of Warmest Quarter";"BIO19_Precipitation of Coldest Quarter";"BIO2_Mean_Diurnal_Range";"BIO3_Isothermality";"BIO4_Temp_Seasonality";"BIO5_Max_Temp_Warmest_Month";"BIO6_Min_Temp_Coldest_Month";"BIO7_Temp_Range";"BIO8_Temp_Wettest_Quarter";"BIO9_Temp_Driest_Quarter"
"st.166";178;15.2886525620805;22.5507092902001;8.8867375840532;527.778723404255;73.1531914893617;12.8085106382979;33.7344940185547;178.523404255319;76.2978723404255;76.2978723404255;152.144680851064;8.61297873030318;35.5922789715706;562.953888329039;28.5208511514867;4.33063825444972;24.1902127854368;12.3099290766615;22.5507092902001
"st.167";179;15.2886525620805;22.5507092902001;8.8867375840532;527.778723404255;73.1531914893617;12.8085106382979;33.7344940185547;178.523404255319;76.2978723404255;76.2978723404255;152.144680851064;8.61297873030318;35.5922789715706;562.953888329039;28.5208511514867;4.33063825444972;24.1902127854368;12.3099290766615;22.5507092902001
"st.168";180;15.2886525620805;22.5507092902001;8.8867375840532;527.778723404255;73.1531914893617;12.8085106382979;33.7344940185547;178.523404255319;76.2978723404255;76.2978723404255;152.144680851064;8.61297873030318;35.5922789715706;562.953888329039;28.5208511514867;4.33063825444972;24.1902127854368;12.3099290766615;22.5507092902001
"st.169";181;14.1338343952276;21.3008966144127;7.87568568202514;602.028481012658;81.9430379746835;18.3386075949367;30.278390492065;197.560126582278;97.7943037974684;99.3291139240506;156.300632911392;8.14620252047913;34.6272514439836;555.984858066221;26.9889239842379;3.48702530494502;23.5018986388098;12.6062236390536;21.2965717194956
"st.170";182;14.1338343952276;21.3008966144127;7.87568568202514;602.028481012658;81.9430379746835;18.3386075949367;30.278390492065;197.560126582278;97.7943037974684;99.3291139240506;156.300632911392;8.14620252047913;34.6272514439836;555.984858066221;26.9889239842379;3.48702530494502;23.5018986388098;12.6062236390536;21.2965717194956
"st.171";183;14.1338343952276;21.3008966144127;7.87568568202514;602.028481012658;81.9430379746835;18.3386075949367;30.278390492065;197.560126582278;97.7943037974684;99.3291139240506;156.300632911392;8.14620252047913;34.6272514439836;555.984858066221;26.9889239842379;3.48702530494502;23.5018986388098;12.6062236390536;21.2965717194956
"st.172";184;13.95676259389;21.1033068914262;7.78009260268438;611.948412698413;83.9206349206349;18.8968253968254;30.3079262915112;202.678571428571;100.869047619048;102.301587301587;154.365079365079;7.89732143046364;34.0743063593668;553.647501143198;26.6924602493407;3.5202380898926;23.17222214502;13.8824074400796;21.1010582182142
"st.173";185;13.95676259389;21.1033068914262;7.78009260268438;611.948412698413;83.9206349206349;18.8968253968254;30.3079262915112;202.678571428571;100.869047619048;102.301587301587;154.365079365079;7.89732143046364;34.0743063593668;553.647501143198;26.6924602493407;3.5202380898926;23.17222214502;13.8824074400796;21.1010582182142
"st.174";186;13.95676259389;21.1033068914262;7.78009260268438;611.948412698413;83.9206349206349;18.8968253968254;30.3079262915112;202.678571428571;100.869047619048;102.301587301587;154.365079365079;7.89732143046364;34.0743063593668;553.647501143198;26.6924602493407;3.5202380898926;23.17222214502;13.8824074400796;21.1010582182142
"st.175";187;14.3382353070635;21.5047510932474;8.14411764878493;586.009049773756;82.0045248868778;17.6606334841629;31.1967886842754;196.796380090498;96.3438914027149;97;145.276018099548;8.12239820169647;34.6398563298704;555.087866045231;27.2131221046275;3.77239818486693;23.4407239197606;14.7861991295448;21.5044494300946
"st.176";188;14.3382353070635;21.5047510932474;8.14411764878493;586.009049773756;82.0045248868778;17.6606334841629;31.1967886842754;196.796380090498;96.3438914027149;97;145.276018099548;8.12239820169647;34.6398563298704;555.087866045231;27.2131221046275;3.77239818486693;23.4407239197606;14.7861991295448;21.5044494300946
"st.177";189;14.3382353070635;21.5047510932474;8.14411764878493;586.009049773756;82.0045248868778;17.6606334841629;31.1967886842754;196.796380090498;96.3438914027149;97;145.276018099548;8.12239820169647;34.6398563298704;555.087866045231;27.2131221046275;3.77239818486693;23.4407239197606;14.7861991295448;21.5044494300946
"st.178";190;14.4498987197876;21.6642361018393;8.21145831876331;579.496527777778;81.4826388888889;17.6493055555556;31.4195685717795;196.347222222222;96.2222222222222;97.46875;141.232638888889;8.45610531667868;35.3553178840213;558.853660371568;27.5593749417199;3.6597222197387;23.8996527062522;15.1079282694393;21.6635995308558
"st.179";191;14.4498987197876;21.6642361018393;8.21145831876331;579.496527777778;81.4826388888889;17.6493055555556;31.4195685717795;196.347222222222;96.2222222222222;97.46875;141.232638888889;8.45610531667868;35.3553178840213;558.853660371568;27.5593749417199;3.6597222197387;23.8996527062522;15.1079282694393;21.6635995308558
"st.180";192;14.4498987197876;21.6642361018393;8.21145831876331;579.496527777778;81.4826388888889;17.6493055555556;31.4195685717795;196.347222222222;96.2222222222222;97.46875;141.232638888889;8.45610531667868;35.3553178840213;558.853660371568;27.5593749417199;3.6597222197387;23.8996527062522;15.1079282694393;21.6635995308558
"st.181";193;15.0640313075139;22.1506408789219;8.73846150259686;518.846153846154;73.8504273504274;16.2307692307692;33.6355110478197;181.418803418803;91.4444444444444;121.713675213675;110.491452991453;9.27101138106778;37.8179209945548;554.63909886026;28.01324772631;3.51282051587716;24.5004272053384;16.9416666275416;19.9185896490374
"st.182";194;15.0640313075139;22.1506408789219;8.73846150259686;518.846153846154;73.8504273504274;16.2307692307692;33.6355110478197;181.418803418803;91.4444444444444;121.713675213675;110.491452991453;9.27101138106778;37.8179209945548;554.63909886026;28.01324772631;3.51282051587716;24.5004272053384;16.9416666275416;19.9185896490374
"st.183";195;15.0640313075139;22.1506408789219;8.73846150259686;518.846153846154;73.8504273504274;16.2307692307692;33.6355110478197;181.418803418803;91.4444444444444;121.713675213675;110.491452991453;9.27101138106778;37.8179209945548;554.63909886026;28.01324772631;3.51282051587716;24.5004272053384;16.9416666275416;19.9185896490374
"st.184";196;15.002229531606;22.1938109704626;8.6476608061651;545.874269005848;79.6608187134503;17.4005847953216;33.394853073254;191.847953216374;94.4385964912281;108.529239766082;123.397660818713;9.28876703942728;37.4417131658186;561.581957900733;28.2994152258711;3.5119882989348;24.7874269820096;15.8809940968341;21.7161794015539
"st.185";197;15.002229531606;22.1938109704626;8.6476608061651;545.874269005848;79.6608187134503;17.4005847953216;33.394853073254;191.847953216374;94.4385964912281;108.529239766082;123.397660818713;9.28876703942728;37.4417131658186;561.581957900733;28.2994152258711;3.5119882989348;24.7874269820096;15.8809940968341;21.7161794015539
"st.186";198;15.002229531606;22.1938109704626;8.6476608061651;545.874269005848;79.6608187134503;17.4005847953216;33.394853073254;191.847953216374;94.4385964912281;108.529239766082;123.397660818713;9.28876703942728;37.4417131658186;561.581957900733;28.2994152258711;3.5119882989348;24.7874269820096;15.8809940968341;21.7161794015539
"st.187";199;14.8173906149551;22.0032175351294;8.54221364245912;723.633204633205;90.2702702702703;29.011583011583;25.3108732304518;234.169884169884;133.162162162162;158.656370656371;171.382239382239;9.87937579283843;39.3232126567354;556.094759318819;28.1281853974096;3.00888030777567;25.1193051062035;15.8134491489661;21.8654440213354
"st.188";200;14.8173906149551;22.0032175351294;8.54221364245912;723.633204633205;90.2702702702703;29.011583011583;25.3108732304518;234.169884169884;133.162162162162;158.656370656371;171.382239382239;9.87937579283843;39.3232126567354;556.094759318819;28.1281853974096;3.00888030777567;25.1193051062035;15.8134491489661;21.8654440213354
"st.189";201;14.8173906149551;22.0032175351294;8.54221364245912;723.633204633205;90.2702702702703;29.011583011583;25.3108732304518;234.169884169884;133.162162162162;158.656370656371;171.382239382239;9.87937579283843;39.3232126567354;556.094759318819;28.1281853974096;3.00888030777567;25.1193051062035;15.8134491489661;21.8654440213354
"st.190";202;14.9405710326723;22.0876492656085;8.89309431927138;654.302788844622;87.0836653386454;25.5019920318725;30.9251691430688;229.107569721116;124.828685258964;161.657370517928;136.541832669323;8.82596286074574;37.2641079359321;543.816144358114;27.695219123506;4.01274900512391;23.6824700936853;17.0260956372873;16.7152057776888
"st.191";203;14.9405710326723;22.0876492656085;8.89309431927138;654.302788844622;87.0836653386454;25.5019920318725;30.9251691430688;229.107569721116;124.828685258964;161.657370517928;136.541832669323;8.82596286074574;37.2641079359321;543.816144358114;27.695219123506;4.01274900512391;23.6824700936853;17.0260956372873;16.7152057776888
"st.192";204;14.9405710326723;22.0876492656085;8.89309431927138;654.302788844622;87.0836653386454;25.5019920318725;30.9251691430688;229.107569721116;124.828685258964;161.657370517928;136.541832669323;8.82596286074574;37.2641079359321;543.816144358114;27.695219123506;4.01274900512391;23.6824700936853;17.0260956372873;16.7152057776888
"st.193";205;15.1604250037813;22.5163346020824;8.75836657147958;587.494023904383;80.9482071713147;15.2828685258964;39.0617475167689;220.764940239044;92.2390438247012;128.350597609562;123.418326693227;9.82549799960923;39.0025071983793;567.626804306213;28.9808764894645;3.78924302560875;25.1916335132493;16.1654049808761;22.3513280556971
"st.194";206;15.1604250037813;22.5163346020824;8.75836657147958;587.494023904383;80.9482071713147;15.2828685258964;39.0617475167689;220.764940239044;92.2390438247012;128.350597609562;123.418326693227;9.82549799960923;39.0025071983793;567.626804306213;28.9808764894645;3.78924302560875;25.1916335132493;16.1654049808761;22.3513280556971
"st.195";207;15.1604250037813;22.5163346020824;8.75836657147958;587.494023904383;80.9482071713147;15.2828685258964;39.0617475167689;220.764940239044;92.2390438247012;128.350597609562;123.418326693227;9.82549799960923;39.0025071983793;567.626804306213;28.9808764894645;3.78924302560875;25.1916335132493;16.1654049808761;22.3513280556971
"st.196";208;16.7438587663643;23.9706157929447;10.4465863024853;498.907630522088;75.2971887550201;14.3975903614458;38.8935714476559;187.180722891566;78.2048192771084;109.971887550201;112.253012048193;10.4934738898373;41.1282444536447;556.676427266684;30.4538152687042;4.95100401108523;25.5028112250638;17.7340696710181;23.7932396088259
"st.197";209;16.7438587663643;23.9706157929447;10.4465863024853;498.907630522088;75.2971887550201;14.3975903614458;38.8935714476559;187.180722891566;78.2048192771084;109.971887550201;112.253012048193;10.4934738898373;41.1282444536447;556.676427266684;30.4538152687042;4.95100401108523;25.5028112250638;17.7340696710181;23.7932396088259
"st.198";210;16.7438587663643;23.9706157929447;10.4465863024853;498.907630522088;75.2971887550201;14.3975903614458;38.8935714476559;187.180722891566;78.2048192771084;109.971887550201;112.253012048193;10.4934738898373;41.1282444536447;556.676427266684;30.4538152687042;4.95100401108523;25.5028112250638;17.7340696710181;23.7932396088259
"st.199";211;16.5572376935131;23.6954183540496;10.3405710615485;466.844621513944;71.2908366533864;14.2310756972112;39.6473368610519;174.97609561753;70.8964143426295;105.370517928287;107.864541832669;10.6000000357153;41.673900999396;549.634375340435;30.1127490085435;4.68127490229816;25.4314740397541;17.5853917399251;23.5031872403574
"st.200";212;16.5572376935131;23.6954183540496;10.3405710615485;466.844621513944;71.2908366533864;14.2310756972112;39.6473368610519;174.97609561753;70.8964143426295;105.370517928287;107.864541832669;10.6000000357153;41.673900999396;549.634375340435;30.1127490085435;4.68127490229816;25.4314740397541;17.5853917399251;23.5031872403574
"st.201";213;16.5572376935131;23.6954183540496;10.3405710615485;466.844621513944;71.2908366533864;14.2310756972112;39.6473368610519;174.97609561753;70.8964143426295;105.370517928287;107.864541832669;10.6000000357153;41.673900999396;549.634375340435;30.1127490085435;4.68127490229816;25.4314740397541;17.5853917399251;23.5031872403574
"st.202";214;16.3210192116663;23.4617719473006;10.1255885836803;453.096654275093;70.1375464684015;14.4981412639405;39.7554566408179;168.360594795539;68.4721189591078;102.044609665428;106.379182156134;10.2707248921731;40.9053717971291;549.35242720253;29.6929369150041;4.59516728810661;25.0977696911553;17.3787485604836;23.2628872314793
"st.203";215;16.3210192116663;23.4617719473006;10.1255885836803;453.096654275093;70.1375464684015;14.4981412639405;39.7554566408179;168.360594795539;68.4721189591078;102.044609665428;106.379182156134;10.2707248921731;40.9053717971291;549.35242720253;29.6929369150041;4.59516728810661;25.0977696911553;17.3787485604836;23.2628872314793
"st.204";216;16.3210192116663;23.4617719473006;10.1255885836803;453.096654275093;70.1375464684015;14.4981412639405;39.7554566408179;168.360594795539;68.4721189591078;102.044609665428;106.379182156134;10.2707248921731;40.9053717971291;549.35242720253;29.6929369150041;4.59516728810661;25.0977696911553;17.3787485604836;23.2628872314793
"st.205";217;17.239866264563;24.2009601122067;11.26748965699;427.37037037037;72.3950617283951;9.76543209876543;45.244134534043;167.395061728395;51.7695473251029;78.4444444444444;112.477366255144;9.55243483492376;40.1235378092699;530.993863329475;29.7275719348295;5.92016459884958;23.8074072300161;15.5643346613817;23.9052125671763
"st.206";218;17.239866264563;24.2009601122067;11.26748965699;427.37037037037;72.3950617283951;9.76543209876543;45.244134534043;167.395061728395;51.7695473251029;78.4444444444444;112.477366255144;9.55243483492376;40.1235378092699;530.993863329475;29.7275719348295;5.92016459884958;23.8074072300161;15.5643346613817;23.9052125671763
"st.207";219;17.239866264563;24.2009601122067;11.26748965699;427.37037037037;72.3950617283951;9.76543209876543;45.244134534043;167.395061728395;51.7695473251029;78.4444444444444;112.477366255144;9.55243483492376;40.1235378092699;530.993863329475;29.7275719348295;5.92016459884958;23.8074072300161;15.5643346613817;23.9052125671763
"st.208";220;17.1083165099544;24.4084675850407;10.5495967403535;345.016129032258;56.7096774193548;7.84274193548387;44.9661085990167;133.907258064516;37.991935483871;55.25;81.5362903225806;10.8804099329056;41.3063720733889;569.38826234879;31.0133063408636;4.67298386750683;26.3403224406704;18.0356183744246;24.3364247583574
"st.209";221;17.1083165099544;24.4084675850407;10.5495967403535;345.016129032258;56.7096774193548;7.84274193548387;44.9661085990167;133.907258064516;37.991935483871;55.25;81.5362903225806;10.8804099329056;41.3063720733889;569.38826234879;31.0133063408636;4.67298386750683;26.3403224406704;18.0356183744246;24.3364247583574
"st.210";222;17.1083165099544;24.4084675850407;10.5495967403535;345.016129032258;56.7096774193548;7.84274193548387;44.9661085990167;133.907258064516;37.991935483871;55.25;81.5362903225806;10.8804099329056;41.3063720733889;569.38826234879;31.0133063408636;4.67298386750683;26.3403224406704;18.0356183744246;24.3364247583574
"st.211";223;17.1964188292007;24.1441460049842;11.0084021643174;380.615702479339;64.2603305785124;8.12809917355372;45.7952844131091;149.243801652893;42.0454545454545;64.4462809917355;95.7892561983471;9.6684572992246;40.2453990179645;537.731402184352;29.6619834032926;5.63512399226181;24.0268594331978;17.9132232823648;23.9150825689647
"st.212";224;17.1964188292007;24.1441460049842;11.0084021643174;380.615702479339;64.2603305785124;8.12809917355372;45.7952844131091;149.243801652893;42.0454545454545;64.4462809917355;95.7892561983471;9.6684572992246;40.2453990179645;537.731402184352;29.6619834032926;5.63512399226181;24.0268594331978;17.9132232823648;23.9150825689647
"st.213";225;17.1964188292007;24.1441460049842;11.0084021643174;380.615702479339;64.2603305785124;8.12809917355372;45.7952844131091;149.243801652893;42.0454545454545;64.4462809917355;95.7892561983471;9.6684572992246;40.2453990179645;537.731402184352;29.6619834032926;5.63512399226181;24.0268594331978;17.9132232823648;23.9150825689647
"st.226";226;16.547018309252;23.5773699874178;10.5147553540151;497.266055045872;70.9174311926605;8.37614678899082;50.6327769428218;208.252293577982;40.8348623853211;61.2339449541284;163.949541284404;6.89441898765914;31.7424320255945;544.156133669232;28.638073387496;6.92981649976258;21.7082568964827;14.5424312014099;23.3620030639368
"st.227";227;16.547018309252;23.5773699874178;10.5147553540151;497.266055045872;70.9174311926605;8.37614678899082;50.6327769428218;208.252293577982;40.8348623853211;61.2339449541284;163.949541284404;6.89441898765914;31.7424320255945;544.156133669232;28.638073387496;6.92981649976258;21.7082568964827;14.5424312014099;23.3620030639368
"st.228";228;16.547018309252;23.5773699874178;10.5147553540151;497.266055045872;70.9174311926605;8.37614678899082;50.6327769428218;208.252293577982;40.8348623853211;61.2339449541284;163.949541284404;6.89441898765914;31.7424320255945;544.156133669232;28.638073387496;6.92981649976258;21.7082568964827;14.5424312014099;23.3620030639368
"st.229";229;16.5655203115472;23.7028384146211;10.4131732216048;502.707423580786;71.0960698689956;8.72052401746725;50.0814622770751;209.384279475983;41.8122270742358;62.7772925764192;164.847161572052;7.09079331810297;32.0020384476174;553.547865688541;28.9082969099153;6.7681222815701;22.1401746824839;14.4587336252871;23.5266375479219
"st.230";230;16.5655203115472;23.7028384146211;10.4131732216048;502.707423580786;71.0960698689956;8.72052401746725;50.0814622770751;209.384279475983;41.8122270742358;62.7772925764192;164.847161572052;7.09079331810297;32.0020384476174;553.547865688541;28.9082969099153;6.7681222815701;22.1401746824839;14.4587336252871;23.5266375479219
"st.231";231;16.5655203115472;23.7028384146211;10.4131732216048;502.707423580786;71.0960698689956;8.72052401746725;50.0814622770751;209.384279475983;41.8122270742358;62.7772925764192;164.847161572052;7.09079331810297;32.0020384476174;553.547865688541;28.9082969099153;6.7681222815701;22.1401746824839;14.4587336252871;23.5266375479219
"st.232";232;16.5169600466607;23.5821009085212;10.4389671439856;501.616197183099;71.4577464788732;8.47183098591549;50.529954359565;209.834507042254;41.2183098591549;61.9823943661972;165.06338028169;7.00968312713462;31.9599368941616;547.623642827424;28.7323943594812;6.81478872433515;21.917605621714;14.4752934281255;23.3857394675134
"st.233";233;16.5169600466607;23.5821009085212;10.4389671439856;501.616197183099;71.4577464788732;8.47183098591549;50.529954359565;209.834507042254;41.2183098591549;61.9823943661972;165.06338028169;7.00968312713462;31.9599368941616;547.623642827424;28.7323943594812;6.81478872433515;21.917605621714;14.4752934281255;23.3857394675134
"st.234";234;16.5169600466607;23.5821009085212;10.4389671439856;501.616197183099;71.4577464788732;8.47183098591549;50.529954359565;209.834507042254;41.2183098591549;61.9823943661972;165.06338028169;7.00968312713462;31.9599368941616;547.623642827424;28.7323943594812;6.81478872433515;21.917605621714;14.4752934281255;23.3857394675134
"st.235";235;16.700343739475;23.9995049832284;10.345214529006;508.795379537954;71.2046204620462;8.89108910891089;49.3110083148818;210.181518151815;42.7689768976898;63.4224422442244;164.96699669967;7.57180967267984;32.834242886836;568.595737973456;29.5653464943662;6.53960397141208;23.0257425402651;14.4280528015036;23.8916391429335
"st.236";236;16.700343739475;23.9995049832284;10.345214529006;508.795379537954;71.2046204620462;8.89108910891089;49.3110083148818;210.181518151815;42.7689768976898;63.4224422442244;164.96699669967;7.57180967267984;32.834242886836;568.595737973456;29.5653464943662;6.53960397141208;23.0257425402651;14.4280528015036;23.8916391429335
"st.237";237;16.700343739475;23.9995049832284;10.345214529006;508.795379537954;71.2046204620462;8.89108910891089;49.3110083148818;210.181518151815;42.7689768976898;63.4224422442244;164.96699669967;7.57180967267984;32.834242886836;568.595737973456;29.5653464943662;6.53960397141208;23.0257425402651;14.4280528015036;23.8916391429335
"st.238";238;14.8315277775129;21.7239583730698;8.90805559953054;748.4375;105.191666666667;14.1;43.0433914820353;284.916666666667;77.7;111.9875;225.9;7.13034722805023;33.1713089068731;533.27624130249;26.6720833301544;5.22624999682109;21.4458332618078;12.7569444378217;21.5203472693761
"st.239";239;14.8315277775129;21.7239583730698;8.90805559953054;748.4375;105.191666666667;14.1;43.0433914820353;284.916666666667;77.7;111.9875;225.9;7.13034722805023;33.1713089068731;533.27624130249;26.6720833301544;5.22624999682109;21.4458332618078;12.7569444378217;21.5203472693761
"st.240";240;14.8315277775129;21.7239583730698;8.90805559953054;748.4375;105.191666666667;14.1;43.0433914820353;284.916666666667;77.7;111.9875;225.9;7.13034722805023;33.1713089068731;533.27624130249;26.6720833301544;5.22624999682109;21.4458332618078;12.7569444378217;21.5203472693761
"st.241";241;14.8664410114288;21.827986129125;8.9218750278155;707.370833333333;97.5708333333333;13.4541666666667;43.328667751948;270.720833333333;71.9625;105.6;216.2375;7.05642361044884;32.7391690810521;537.535479990641;26.7745833794276;5.27083334326744;21.5037500460943;12.7784722010295;21.6256250540415
"st.242";242;14.8664410114288;21.827986129125;8.9218750278155;707.370833333333;97.5708333333333;13.4541666666667;43.328667751948;270.720833333333;71.9625;105.6;216.2375;7.05642361044884;32.7391690810521;537.535479990641;26.7745833794276;5.27083334326744;21.5037500460943;12.7784722010295;21.6256250540415
"st.243";243;14.8664410114288;21.827986129125;8.9218750278155;707.370833333333;97.5708333333333;13.4541666666667;43.328667751948;270.720833333333;71.9625;105.6;216.2375;7.05642361044884;32.7391690810521;537.535479990641;26.7745833794276;5.27083334326744;21.5037500460943;12.7784722010295;21.6256250540415
"st.244";244;15.0875669234249;22.0823963042723;9.05662649798106;804.441767068273;118.602409638554;11.8755020080321;48.0059531185043;322.060240963855;73.0321285140562;108.759036144578;242.911646586345;7.63704819277108;34.047900831843;545.710019276324;27.6236947300922;5.22530120826629;22.3983935467211;12.9505354831496;22.004216902706
"st.245";245;15.0875669234249;22.0823963042723;9.05662649798106;804.441767068273;118.602409638554;11.8755020080321;48.0059531185043;322.060240963855;73.0321285140562;108.759036144578;242.911646586345;7.63704819277108;34.047900831843;545.710019276324;27.6236947300922;5.22530120826629;22.3983935467211;12.9505354831496;22.004216902706
"st.246";246;15.0875669234249;22.0823963042723;9.05662649798106;804.441767068273;118.602409638554;11.8755020080321;48.0059531185043;322.060240963855;73.0321285140562;108.759036144578;242.911646586345;7.63704819277108;34.047900831843;545.710019276324;27.6236947300922;5.22530120826629;22.3983935467211;12.9505354831496;22.004216902706
"st.247";247;15.2061428506034;22.1335238647461;9.23590476172311;797.005714285714;118.245714285714;11.6;48.3019292122977;320.211428571429;72.04;107.777142857143;239.76;7.5090476335798;33.9220069667271;540.563108607701;27.529142804827;5.4268571472168;22.1022856249128;13.1202857262748;22.0464762333461
"st.248";248;15.2061428506034;22.1335238647461;9.23590476172311;797.005714285714;118.245714285714;11.6;48.3019292122977;320.211428571429;72.04;107.777142857143;239.76;7.5090476335798;33.9220069667271;540.563108607701;27.529142804827;5.4268571472168;22.1022856249128;13.1202857262748;22.0464762333461
"st.249";249;15.2061428506034;22.1335238647461;9.23590476172311;797.005714285714;118.245714285714;11.6;48.3019292122977;320.211428571429;72.04;107.777142857143;239.76;7.5090476335798;33.9220069667271;540.563108607701;27.529142804827;5.4268571472168;22.1022856249128;13.1202857262748;22.0464762333461
"st.250";250;15.1695480821145;22.1122720538087;9.18009948256004;797.28855721393;118.039800995025;11.6169154228856;48.2471319359926;320.069651741294;72.0348258706468;107.44776119403;240.174129353234;7.56596185911947;34.0352714310831;541.872672768968;27.553233787195;5.35721393366951;22.1960198511532;13.0693200619067;22.0278607553511
"st.251";251;15.1695480821145;22.1122720538087;9.18009948256004;797.28855721393;118.039800995025;11.6169154228856;48.2471319359926;320.069651741294;72.0348258706468;107.44776119403;240.174129353234;7.56596185911947;34.0352714310831;541.872672768968;27.553233787195;5.35721393366951;22.1960198511532;13.0693200619067;22.0278607553511
"st.252";252;15.1695480821145;22.1122720538087;9.18009948256004;797.28855721393;118.039800995025;11.6169154228856;48.2471319359926;320.069651741294;72.0348258706468;107.44776119403;240.174129353234;7.56596185911947;34.0352714310831;541.872672768968;27.553233787195;5.35721393366951;22.1960198511532;13.0693200619067;22.0278607553511
"st.253";253;14.7251931027668;21.7932926829268;8.56069106474155;627.912195121951;92.7268292682927;9.90731707317073;49.5112423222239;255.175609756098;51.0780487804878;75.3975609756097;200.082926829268;8.1347764294322;35.154418182373;552.290239287586;27.5931707754368;4.51243903811385;23.0807317501161;12.5777642226801;21.6536991817195
"st.254";254;14.7251931027668;21.7932926829268;8.56069106474155;627.912195121951;92.7268292682927;9.90731707317073;49.5112423222239;255.175609756098;51.0780487804878;75.3975609756097;200.082926829268;8.1347764294322;35.154418182373;552.290239287586;27.5931707754368;4.51243903811385;23.0807317501161;12.5777642226801;21.6536991817195
"st.255";255;14.7251931027668;21.7932926829268;8.56069106474155;627.912195121951;92.7268292682927;9.90731707317073;49.5112423222239;255.175609756098;51.0780487804878;75.3975609756097;200.082926829268;8.1347764294322;35.154418182373;552.290239287586;27.5931707754368;4.51243903811385;23.0807317501161;12.5777642226801;21.6536991817195
"st.256";256;15.3475055129905;22.4978070510061;9.24067983344982;746.315789473684;116;6.20394736842105;56.7127164539538;305.773026315789;46.0296052631579;57.4967105263158;268.815789473684;8.14786183520367;35.5788218222166;554.617214604428;28.4891448020935;5.59013158867234;22.8990131742076;12.9237938586034;22.2606360033939
"st.257";257;15.3475055129905;22.4978070510061;9.24067983344982;746.315789473684;116;6.20394736842105;56.7127164539538;305.773026315789;46.0296052631579;57.4967105263158;268.815789473684;8.14786183520367;35.5788218222166;554.617214604428;28.4891448020935;5.59013158867234;22.8990131742076;12.9237938586034;22.2606360033939
"st.258";258;15.3475055129905;22.4978070510061;9.24067983344982;746.315789473684;116;6.20394736842105;56.7127164539538;305.773026315789;46.0296052631579;57.4967105263158;268.815789473684;8.14786183520367;35.5788218222166;554.617214604428;28.4891448020935;5.59013158867234;22.8990131742076;12.9237938586034;22.2606360033939
"st.259";259;15.7020359689539;22.2202650850469;10.2721590779044;532.863636363636;84.9204545454545;3.31818181818182;57.7688840952787;225.215909090909;31.9090909090909;51.8636363636364;173.318181818182;7.74535982175307;36.5045089288191;500.123540011319;27.7318181558089;6.52045453136618;21.2113636406985;14.054734880274;21.8999999653209
"st.260";260;15.7020359689539;22.2202650850469;10.2721590779044;532.863636363636;84.9204545454545;3.31818181818182;57.7688840952787;225.215909090909;31.9090909090909;51.8636363636364;173.318181818182;7.74535982175307;36.5045089288191;500.123540011319;27.7318181558089;6.52045453136618;21.2113636406985;14.054734880274;21.8999999653209
"st.261";261;15.7020359689539;22.2202650850469;10.2721590779044;532.863636363636;84.9204545454545;3.31818181818182;57.7688840952787;225.215909090909;31.9090909090909;51.8636363636364;173.318181818182;7.74535982175307;36.5045089288191;500.123540011319;27.7318181558089;6.52045453136618;21.2113636406985;14.054734880274;21.8999999653209
"st.262";262;15.624479162693;22.1529165744781;10.1781250119209;515.55;83.475;3;58.4286632061005;221.3375;30.0625;50.975;165.0375;7.66895831227303;36.1981155395508;501.318919372559;27.6249999761581;6.44374998807907;21.1812500715256;13.9720833301544;21.8418749332428
"st.263";263;15.624479162693;22.1529165744781;10.1781250119209;515.55;83.475;3;58.4286632061005;221.3375;30.0625;50.975;165.0375;7.66895831227303;36.1981155395508;501.318919372559;27.6249999761581;6.44374998807907;21.1812500715256;13.9720833301544;21.8418749332428
"st.264";264;15.624479162693;22.1529165744781;10.1781250119209;515.55;83.475;3;58.4286632061005;221.3375;30.0625;50.975;165.0375;7.66895831227303;36.1981155395508;501.318919372559;27.6249999761581;6.44374998807907;21.1812500715256;13.9720833301544;21.8418749332428
"st.265";265;14.8201025813373;21.8254352683452;8.87462682866338;788.667910447761;118.60447761194;7.04477611940298;55.283630812346;314.503731343284;52.6791044776119;63.5;282.276119402985;8.28180970362763;36.2761669870633;542.980965571617;27.9869402985075;5.1578358082629;22.8291044235229;11.5564676469831;21.6046642118426
"st.266";266;14.8201025813373;21.8254352683452;8.87462682866338;788.667910447761;118.60447761194;7.04477611940298;55.283630812346;314.503731343284;52.6791044776119;63.5;282.276119402985;8.28180970362763;36.2761669870633;542.980965571617;27.9869402985075;5.1578358082629;22.8291044235229;11.5564676469831;21.6046642118426
"st.267";267;14.8201025813373;21.8254352683452;8.87462682866338;788.667910447761;118.60447761194;7.04477611940298;55.283630812346;314.503731343284;52.6791044776119;63.5;282.276119402985;8.28180970362763;36.2761669870633;542.980965571617;27.9869402985075;5.1578358082629;22.8291044235229;11.5564676469831;21.6046642118426
